Date,Time,MSec,Sample,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12
11/22/2016,19:38:36,161,3265,10,10,10,10,9,10,9,9,17,9,59,53
11/22/2016,19:38:36,361,3266,10,10,10,10,9,10,9,10,17,9,58,41
11/22/2016,19:38:36,564,3267,10,10,10,10,9,10,9,9,17,9,59,41
11/22/2016,19:38:36,768,3268,10,10,10,10,9,10,9,10,17,9,64,57
11/22/2016,19:38:36,971,3269,10,10,10,10,9,10,9,10,17,9,70,48
11/22/2016,19:38:37,171,3270,10,10,10,10,9,10,9,9,17,9,77,58
11/22/2016,19:38:37,374,3271,10,10,10,10,9,10,9,9,17,9,66,58
11/22/2016,19:38:37,577,3272,10,10,10,10,9,10,9,10,17,9,68,60
11/22/2016,19:38:37,784,3273,10,10,10,10,9,10,9,9,17,9,78,64
11/22/2016,19:38:37,975,3274,10,10,10,10,9,10,9,10,17,9,59,61
11/22/2016,19:38:38,178,3275,10,10,10,10,9,10,9,9,17,9,35,70
11/22/2016,19:38:38,378,3276,10,10,10,10,9,10,9,10,17,9,14,59
11/22/2016,19:38:38,582,3277,10,10,10,10,9,10,9,10,17,9,10,51
11/22/2016,19:38:38,785,3278,10,10,10,10,9,10,9,9,17,9,10,67
11/22/2016,19:38:38,987,3279,10,10,10,10,9,10,9,9,18,9,9,73
11/22/2016,19:38:39,187,3280,10,10,10,10,9,10,9,10,18,9,9,57
11/22/2016,19:38:39,390,3281,10,10,10,10,9,10,9,9,18,9,9,67
11/22/2016,19:38:39,593,3282,10,10,10,10,9,10,9,10,18,9,9,62
11/22/2016,19:38:39,784,3283,10,10,10,10,9,10,9,9,18,9,9,92
11/22/2016,19:38:39,990,3284,10,10,10,10,9,10,9,9,18,9,9,76
11/22/2016,19:38:40,193,3285,10,10,10,10,9,10,9,10,18,9,9,75
11/22/2016,19:38:40,396,3286,10,10,10,10,9,10,9,9,18,9,9,74
11/22/2016,19:38:40,599,3287,10,10,10,10,9,10,9,9,18,9,9,74
11/22/2016,19:38:40,802,3288,10,10,10,10,9,10,9,9,18,9,9,70
11/22/2016,19:38:40,989,3289,10,10,10,10,9,10,9,10,17,9,9,64
11/22/2016,19:38:41,204,3290,10,10,10,10,9,10,9,9,17,9,9,66
11/22/2016,19:38:41,407,3291,10,10,10,10,9,10,9,10,18,9,9,68
11/22/2016,19:38:41,611,3292,10,10,10,10,9,10,9,9,17,9,9,68
11/22/2016,19:38:41,813,3293,10,10,10,10,9,10,9,10,17,9,9,56
11/22/2016,19:38:42,8,3294,10,10,10,10,9,10,9,9,17,9,9,64
11/22/2016,19:38:42,211,3295,10,10,10,10,9,10,9,10,17,9,9,64
11/22/2016,19:38:42,417,3296,10,10,10,10,9,10,9,10,17,9,9,64
11/22/2016,19:38:42,610,3297,10,10,10,10,9,10,9,9,17,9,9,66
11/22/2016,19:38:42,813,3298,10,10,10,10,9,10,9,10,17,9,9,64
11/22/2016,19:38:43,16,3299,10,10,10,10,9,10,9,10,17,9,9,60
11/22/2016,19:38:43,215,3300,10,10,10,10,9,10,9,9,17,9,9,59
11/22/2016,19:38:43,419,3301,10,10,10,10,9,10,9,9,18,9,9,37
11/22/2016,19:38:43,619,3302,10,10,10,10,9,10,9,9,18,9,9,31
11/22/2016,19:38:43,813,3303,10,10,10,10,9,10,9,10,19,9,9,29
11/22/2016,19:38:44,17,3304,10,10,10,10,9,10,9,10,19,9,9,31
11/22/2016,19:38:44,220,3305,10,10,10,10,9,10,9,10,19,9,9,30
11/22/2016,19:38:44,423,3306,10,10,10,10,9,10,9,10,19,9,9,29
11/22/2016,19:38:44,623,3307,10,10,10,10,9,10,9,9,18,9,9,28
11/22/2016,19:38:44,827,3308,10,10,10,10,9,10,10,10,18,9,9,49
11/22/2016,19:38:45,29,3309,10,10,10,10,9,10,9,9,17,9,9,63
11/22/2016,19:38:45,227,3310,10,10,10,10,9,10,9,10,17,9,9,62
11/22/2016,19:38:45,433,3311,10,10,10,10,9,10,9,9,17,9,9,64
11/22/2016,19:38:45,635,3312,10,10,10,10,9,10,9,9,17,9,9,53
11/22/2016,19:38:45,829,3313,10,10,10,10,9,10,9,10,17,9,9,58
11/22/2016,19:38:46,33,3314,10,10,10,10,9,10,9,9,17,9,9,67
11/22/2016,19:38:46,236,3315,10,10,10,10,9,10,9,10,17,9,9,80
11/22/2016,19:38:46,439,3316,10,10,10,10,9,10,9,10,18,9,9,78
11/22/2016,19:38:46,639,3317,10,10,10,10,9,10,9,9,17,9,9,93
11/22/2016,19:38:46,843,3318,10,10,10,10,9,10,9,10,17,9,9,93
11/22/2016,19:38:47,46,3319,10,10,10,10,9,10,9,9,17,9,9,94
11/22/2016,19:38:47,243,3320,10,10,10,10,9,10,9,10,17,9,9,76
11/22/2016,19:38:47,449,3321,10,10,10,10,9,10,9,10,17,9,9,80
11/22/2016,19:38:47,652,3322,10,10,10,10,9,10,9,10,16,9,9,74
11/22/2016,19:38:47,847,3323,10,10,10,10,9,10,9,9,16,9,9,71
11/22/2016,19:38:48,50,3324,10,10,10,10,9,10,9,9,16,9,9,76
11/22/2016,19:38:48,246,3325,10,10,10,10,9,10,9,10,17,9,9,76
11/22/2016,19:38:48,449,3326,10,10,10,10,9,10,9,9,18,9,9,81
11/22/2016,19:38:48,649,3327,10,10,10,10,9,10,9,9,18,9,9,61
11/22/2016,19:38:48,853,3328,10,10,10,10,9,10,9,10,16,9,9,34
11/22/2016,19:38:49,56,3329,10,10,10,10,9,10,9,9,18,9,9,31
11/22/2016,19:38:49,252,3330,10,10,10,10,9,10,9,9,18,9,9,32
11/22/2016,19:38:49,456,3331,10,10,10,10,9,10,9,10,18,9,9,35
11/22/2016,19:38:49,656,3332,10,10,10,10,9,10,9,10,18,9,9,38
11/22/2016,19:38:49,865,3333,10,10,10,10,9,10,9,9,18,9,9,40
11/22/2016,19:38:50,68,3334,10,10,10,10,9,10,9,9,18,9,9,46
11/22/2016,19:38:50,271,3335,10,10,10,10,9,10,9,10,18,9,9,54
11/22/2016,19:38:50,474,3336,10,10,10,10,9,10,9,9,18,9,9,58
11/22/2016,19:38:50,677,3337,10,10,10,10,9,10,9,9,18,9,9,46
11/22/2016,19:38:50,880,3338,10,10,10,10,9,10,9,10,18,9,9,41
11/22/2016,19:38:51,68,3339,10,10,10,10,9,10,9,9,18,9,9,32
11/22/2016,19:38:51,274,3340,10,10,10,10,9,10,9,10,18,9,9,31
11/22/2016,19:38:51,474,3341,10,10,10,10,9,10,9,9,17,9,9,32
11/22/2016,19:38:51,678,3342,10,10,10,10,9,10,9,10,17,9,9,16
11/22/2016,19:38:51,886,3343,10,10,10,10,9,10,9,10,17,9,9,11
11/22/2016,19:38:52,78,3344,10,10,10,10,9,10,9,9,17,9,9,10
11/22/2016,19:38:52,281,3345,10,10,10,10,9,10,9,9,17,9,9,9
11/22/2016,19:38:52,484,3346,10,10,10,10,9,10,9,10,18,9,9,9
11/22/2016,19:38:52,687,3347,10,10,10,10,9,10,9,9,40,9,9,30
11/22/2016,19:38:52,890,3348,10,10,10,10,9,10,9,9,35,9,9,26
11/22/2016,19:38:53,93,3349,10,10,10,10,9,10,9,10,39,9,9,37
11/22/2016,19:38:53,295,3350,10,10,10,10,9,10,9,9,79,9,9,42
11/22/2016,19:38:53,483,3351,10,10,10,10,9,10,9,9,49,9,9,50
11/22/2016,19:38:53,686,3352,10,10,10,10,9,10,9,9,43,9,9,54
11/22/2016,19:38:53,895,3353,10,10,10,10,9,10,9,10,38,9,9,49
11/22/2016,19:38:54,98,3354,10,10,10,10,9,10,9,9,41,9,9,43
11/22/2016,19:38:54,301,3355,10,10,10,10,9,10,9,9,44,9,9,50
11/22/2016,19:38:54,504,3356,10,10,10,10,9,10,9,10,41,9,9,53
11/22/2016,19:38:54,707,3357,10,10,10,10,9,10,9,9,38,9,9,54
11/22/2016,19:38:54,895,3358,10,10,10,10,9,10,9,9,57,9,9,54
11/22/2016,19:38:55,111,3359,10,10,10,10,9,10,9,10,41,9,9,47
11/22/2016,19:38:55,296,3360,10,10,10,10,9,10,9,10,36,9,9,33
11/22/2016,19:38:55,499,3361,10,10,10,10,9,10,9,9,32,9,9,23
11/22/2016,19:38:55,702,3362,10,10,10,10,9,10,9,9,41,9,9,12
11/22/2016,19:38:55,901,3363,10,10,10,10,9,10,9,10,31,9,9,10
11/22/2016,19:38:56,112,3364,10,10,10,10,9,10,9,9,13,9,9,9
11/22/2016,19:38:56,315,3365,10,10,10,10,9,10,9,9,15,9,9,9
11/22/2016,19:38:56,518,3366,10,10,10,10,9,10,9,9,30,9,9,9
11/22/2016,19:38:56,721,3367,10,10,10,10,9,10,9,9,37,9,9,9
11/22/2016,19:38:56,909,3368,10,10,10,10,9,10,9,9,53,9,9,9
11/22/2016,19:38:57,124,3369,10,10,10,10,9,10,9,9,48,9,9,9
11/22/2016,19:38:57,312,3370,10,10,10,10,9,10,9,10,36,9,9,9
11/22/2016,19:38:57,517,3371,10,10,10,10,9,10,9,9,48,9,9,9
11/22/2016,19:38:57,720,3372,10,10,10,10,9,10,9,9,58,9,9,9
11/22/2016,19:38:57,921,3373,10,10,10,10,9,10,9,10,59,9,9,9
11/22/2016,19:38:58,124,3374,10,10,10,10,9,10,9,10,64,9,9,9
11/22/2016,19:38:58,327,3375,10,10,10,10,9,10,9,9,66,9,9,9
11/22/2016,19:38:58,530,3376,10,10,10,10,9,10,9,9,81,9,9,9
11/22/2016,19:38:58,733,3377,10,10,10,10,9,10,9,10,61,9,9,9
11/22/2016,19:38:58,936,3378,10,10,10,10,9,10,9,10,65,9,9,9
11/22/2016,19:38:59,139,3379,10,10,10,10,9,10,9,9,61,9,9,9
11/22/2016,19:38:59,324,3380,10,10,10,10,9,10,9,9,39,9,9,9
11/22/2016,19:38:59,531,3381,10,10,10,10,9,10,9,10,38,9,9,9
11/22/2016,19:38:59,734,3382,10,10,10,10,9,10,9,9,41,9,9,9
11/22/2016,19:38:59,935,3383,10,10,10,10,9,10,9,10,42,9,9,9
11/22/2016,19:39:00,140,3384,10,10,10,10,9,10,9,10,63,9,9,9
11/22/2016,19:39:00,344,3385,10,10,10,10,9,10,9,10,68,9,9,9
11/22/2016,19:39:00,546,3386,10,10,10,10,9,10,9,10,61,9,9,9
11/22/2016,19:39:00,750,3387,10,10,10,10,9,10,9,10,60,9,9,9
11/22/2016,19:39:00,953,3388,10,10,10,10,9,10,9,9,55,9,9,9
11/22/2016,19:39:01,152,3389,10,10,10,10,9,10,9,9,57,9,9,9
11/22/2016,19:39:01,339,3390,10,10,10,10,9,10,9,10,51,9,9,9
11/22/2016,19:39:01,543,3391,10,10,10,10,9,10,9,10,58,9,9,9
11/22/2016,19:39:01,746,3392,10,10,10,10,9,10,9,9,55,9,9,9
11/22/2016,19:39:01,955,3393,10,10,10,10,9,10,9,10,58,9,9,9
11/22/2016,19:39:02,158,3394,10,10,10,10,9,10,9,10,37,9,9,9
11/22/2016,19:39:02,361,3395,10,10,10,10,9,10,9,10,49,9,9,9
11/22/2016,19:39:02,564,3396,10,10,10,10,9,10,9,10,56,9,9,9
11/22/2016,19:39:02,752,3397,10,10,10,10,9,10,9,10,47,9,9,9
11/22/2016,19:39:02,955,3398,10,10,10,10,9,10,9,10,42,9,9,9
11/22/2016,19:39:03,153,3399,10,10,10,10,9,10,9,10,36,9,9,9
11/22/2016,19:39:03,358,3400,10,10,10,10,9,10,9,9,41,9,9,9
11/22/2016,19:39:03,562,3401,10,10,10,10,9,10,9,9,39,9,9,9
11/22/2016,19:39:03,774,3402,38,10,10,10,9,10,9,10,36,9,9,9
11/22/2016,19:39:03,973,3403,41,10,10,10,9,10,9,9,41,9,9,9
11/22/2016,19:39:04,162,3404,52,10,10,10,9,10,9,9,38,9,9,9
11/22/2016,19:39:04,377,3405,55,10,10,10,9,10,9,10,37,9,9,9
11/22/2016,19:39:04,580,3406,62,10,10,10,9,10,9,9,44,9,9,9
11/22/2016,19:39:04,768,3407,63,10,10,10,9,10,9,10,48,9,9,9
11/22/2016,19:39:04,970,3408,52,10,10,10,9,10,9,10,43,9,9,9
11/22/2016,19:39:05,169,3409,35,10,10,10,9,10,9,10,43,9,9,9
11/22/2016,19:39:05,374,3410,14,10,10,10,9,10,9,9,45,9,9,9
11/22/2016,19:39:05,577,3411,33,10,10,10,9,10,9,9,44,9,9,9
11/22/2016,19:39:05,785,3412,23,10,10,10,9,10,9,9,56,9,9,9
11/22/2016,19:39:05,974,3413,12,10,10,10,9,10,9,10,52,9,9,9
11/22/2016,19:39:06,193,3414,10,10,10,10,9,10,9,10,35,9,9,9
11/22/2016,19:39:06,393,3415,10,10,10,10,9,10,9,9,46,9,9,9
11/22/2016,19:39:06,581,3416,10,10,10,10,9,10,9,9,60,9,9,9
11/22/2016,19:39:06,784,3417,10,10,10,10,9,10,9,10,47,9,9,9
11/22/2016,19:39:06,988,3418,10,10,10,10,9,10,9,9,32,9,9,9
11/22/2016,19:39:07,190,3419,10,10,10,10,9,10,9,9,21,9,9,9
11/22/2016,19:39:07,390,3420,10,10,10,10,9,10,9,9,24,9,9,9
11/22/2016,19:39:07,597,3421,10,10,10,10,9,10,9,10,19,9,9,9
11/22/2016,19:39:07,805,3422,10,10,10,10,9,10,9,10,41,9,9,9
11/22/2016,19:39:08,1,3423,10,10,10,10,9,10,9,9,110,9,9,9
11/22/2016,19:39:08,95,3424,10,10,10,10,9,10,9,10,101,9,9,9
11/22/2016,19:39:08,295,3425,10,10,10,10,9,10,9,9,34,9,9,9
11/22/2016,19:39:08,498,3426,10,10,10,10,9,10,9,9,21,9,9,9
11/22/2016,19:39:08,701,3427,10,10,10,10,9,10,9,9,19,9,9,9
11/22/2016,19:39:08,904,3428,10,10,10,10,9,10,9,9,72,9,9,9
11/22/2016,19:39:09,107,3429,10,10,10,10,9,10,9,10,59,9,9,9
11/22/2016,19:39:09,307,3430,10,10,10,10,9,10,9,10,36,9,9,9
11/22/2016,19:39:09,510,3431,10,10,10,10,9,10,9,9,51,9,9,9
11/22/2016,19:39:09,698,3432,10,10,10,10,9,10,9,10,17,9,9,9
11/22/2016,19:39:09,923,3433,10,10,10,10,9,10,9,9,11,9,9,9
11/22/2016,19:39:10,110,3434,10,10,10,10,9,10,9,10,10,9,9,9
11/22/2016,19:39:10,310,3435,10,10,10,10,9,10,9,9,48,9,9,9
11/22/2016,19:39:10,513,3436,10,10,10,10,9,10,22,10,24,9,9,9
11/22/2016,19:39:10,716,3437,10,10,10,10,9,10,44,9,84,9,9,9
11/22/2016,19:39:10,919,3438,10,10,10,10,9,10,81,9,35,9,9,9
11/22/2016,19:39:11,107,3439,10,10,10,10,9,10,67,9,14,9,9,9
11/22/2016,19:39:11,322,3440,10,10,10,10,9,10,19,9,10,9,9,9
11/22/2016,19:39:11,510,3441,10,10,10,10,9,10,11,9,9,9,9,9
11/22/2016,19:39:11,729,3442,10,10,10,10,9,10,10,9,9,9,9,9
11/22/2016,19:39:11,923,3443,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,19:39:12,126,3444,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,19:39:12,326,3445,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,19:39:12,529,3446,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,19:39:12,732,3447,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,19:39:12,935,3448,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,19:39:13,134,3449,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,19:39:13,323,3450,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,19:39:13,479,3451,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,19:39:13,683,3452,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,19:39:13,891,3453,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,19:39:14,94,3454,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,19:39:14,284,3455,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,19:39:14,484,3456,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,19:39:14,687,3457,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,19:39:14,890,3458,10,10,10,10,9,10,10,9,9,9,9,9
11/22/2016,19:39:15,93,3459,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,19:39:15,291,3460,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,19:39:15,494,3461,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,19:39:15,697,3462,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,19:39:15,906,3463,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,19:39:16,47,3464,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,19:39:16,250,3465,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,19:39:16,451,3466,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,19:39:16,654,3467,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,19:39:16,825,3468,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,19:39:17,13,3469,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,19:39:17,213,3470,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,19:39:17,417,3471,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,19:39:17,620,3472,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,19:39:17,827,3473,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,19:39:18,32,3474,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,19:39:18,219,3475,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,19:39:18,435,3476,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,19:39:18,638,3477,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,19:39:18,841,3478,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,19:39:19,29,3479,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,19:39:19,228,3480,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,19:39:19,431,3481,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,19:39:19,634,3482,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,19:39:19,844,3483,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,19:39:20,47,3484,10,10,10,10,9,10,10,10,9,9,9,9
11/22/2016,19:39:20,250,3485,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,19:39:20,450,3486,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,19:39:20,653,3487,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,19:39:20,856,3488,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,19:39:21,44,3489,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,19:39:21,245,3490,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,19:39:21,448,3491,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,19:39:21,651,3492,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,19:39:21,860,3493,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,19:39:22,63,3494,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,19:39:22,266,3495,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,19:39:22,454,3496,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,19:39:22,657,3497,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,19:39:22,860,3498,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,19:39:23,63,3499,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,19:39:23,261,3500,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,19:39:23,466,3501,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,19:39:23,669,3502,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,19:39:23,862,3503,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,19:39:24,66,3504,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,19:39:24,269,3505,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,19:39:24,471,3506,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,19:39:24,675,3507,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,19:39:24,878,3508,17,10,10,10,9,10,10,9,9,9,9,9
11/22/2016,19:39:25,81,3509,60,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,19:39:25,278,3510,47,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,19:39:25,484,3511,60,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,19:39:25,687,3512,78,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,19:39:25,881,3513,73,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,19:39:26,85,3514,69,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,19:39:26,288,3515,54,10,10,10,9,10,9,28,9,9,9,9
11/22/2016,19:39:26,491,3516,54,10,10,10,9,10,9,52,9,9,9,9
11/22/2016,19:39:26,694,3517,71,10,10,10,9,10,9,21,9,9,9,9
11/22/2016,19:39:26,881,3518,56,10,10,10,9,10,9,50,9,9,9,9
11/22/2016,19:39:27,100,3519,43,10,10,10,9,10,9,53,9,9,9,9
11/22/2016,19:39:27,297,3520,16,10,10,10,9,10,9,21,9,9,9,9
11/22/2016,19:39:27,502,3521,11,10,10,10,9,10,9,41,9,9,9,9
11/22/2016,19:39:27,694,3522,10,10,10,10,9,10,9,62,9,9,9,9
11/22/2016,19:39:27,903,3523,10,10,10,10,9,10,9,51,9,9,9,9
11/22/2016,19:39:28,106,3524,10,10,10,10,9,10,9,18,9,9,9,9
11/22/2016,19:39:28,294,3525,10,10,10,10,9,10,9,11,9,9,9,9
11/22/2016,19:39:28,497,3526,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,19:39:28,701,3527,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,19:39:28,904,3528,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,19:39:29,107,3529,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,19:39:29,307,3530,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,19:39:29,511,3531,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,19:39:29,714,3532,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,19:39:29,907,3533,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,19:39:30,110,3534,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,19:39:30,313,3535,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,19:39:30,516,3536,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,19:39:30,719,3537,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,19:39:30,923,3538,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,19:39:31,138,3539,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,19:39:31,323,3540,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,19:39:31,526,3541,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,19:39:31,729,3542,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,19:39:31,923,3543,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,19:39:32,138,3544,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,19:39:32,326,3545,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,19:39:32,538,3546,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,19:39:32,741,3547,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,19:39:32,929,3548,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,19:39:33,144,3549,10,10,10,10,9,10,9,10,9,9,29,9
11/22/2016,19:39:33,332,3550,10,10,10,10,9,10,9,9,9,9,52,9
11/22/2016,19:39:33,535,3551,10,10,10,10,9,10,9,9,9,9,52,9
11/22/2016,19:39:33,738,3552,10,10,10,10,9,10,9,10,9,9,51,9
11/22/2016,19:39:33,939,3553,10,10,10,10,9,10,9,10,9,9,51,9
11/22/2016,19:39:34,143,3554,10,10,10,10,9,10,9,9,9,9,48,9
11/22/2016,19:39:34,346,3555,10,10,10,10,9,10,9,9,9,9,36,9
11/22/2016,19:39:34,549,3556,10,10,10,10,9,10,9,10,9,9,14,9
11/22/2016,19:39:34,752,3557,10,10,10,10,9,10,9,10,9,9,10,9
11/22/2016,19:39:34,955,3558,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,19:39:35,158,3559,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,19:39:35,358,3560,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,19:39:35,546,3561,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,19:39:35,749,3562,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,19:39:35,958,3563,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,19:39:36,160,3564,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,19:39:36,317,3565,10,10,10,10,9,10,9,10,9,9,55,9
11/22/2016,19:39:36,520,3566,10,10,10,10,9,10,9,9,9,9,41,9
11/22/2016,19:39:36,723,3567,10,10,10,10,9,10,9,9,9,9,57,9
11/22/2016,19:39:36,926,3568,10,10,10,10,9,10,9,9,9,9,39,9
11/22/2016,19:39:37,129,3569,10,10,10,10,9,10,9,9,9,9,15,9
11/22/2016,19:39:37,326,3570,10,10,10,10,9,10,9,9,9,9,10,9
11/22/2016,19:39:37,529,3571,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,19:39:37,724,3572,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,19:39:37,933,3573,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,19:39:38,136,3574,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,19:39:38,328,3575,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,19:39:38,531,3576,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,19:39:38,735,3577,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,19:39:38,938,3578,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,19:39:39,141,3579,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,19:39:39,341,3580,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,19:39:39,544,3581,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,19:39:39,747,3582,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,19:39:39,909,3583,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,19:39:40,112,3584,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,19:39:40,316,3585,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,19:39:40,518,3586,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,19:39:40,719,3587,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,19:39:40,922,3588,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,19:39:41,125,3589,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,19:39:41,322,3590,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,19:39:41,525,3591,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,19:39:41,726,3592,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,19:39:41,919,3593,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,19:39:42,123,3594,10,10,10,10,9,10,9,10,9,9,9,9
11/22/2016,19:39:42,326,3595,10,10,10,10,9,10,9,9,9,9,9,9
11/22/2016,19:39:42,530,3596,10,10,10,10,9,10,9,9,9,9,9,9
